date,site,plot,transect,segment,plant,total_flowers,notes
7/25/19,Pfeiler,Control,C1,3,Lathyrus leucanthus,1,
7/25/19,Pfeiler,Control,C1,4,Ligusticum porteri,5,
7/25/19,Pfeiler,Control,C1,4,Potentilla pulcherrima,6,
7/25/19,Pfeiler,Control,C1,4,Senecio crassulus,3,
7/25/19,Pfeiler,Control,C1,4,Castilleja sulphurea,1,
7/25/19,Pfeiler,Control,C1,4,Boechera stricta,1,
7/25/19,Pfeiler,Control,C1,5,Senecio crassulus,6,
7/25/19,Pfeiler,Control,C1,5,Lathyrus leucanthus,1,
7/25/19,Pfeiler,Control,C1,5,Ligusticum porteri,4,
7/25/19,Pfeiler,Control,C1,5,Potentilla pulcherrima,1,
7/25/19,Pfeiler,Control,C2,5,Senecio crassulus,7,
7/25/19,Pfeiler,Control,C2,5,Ipomopsis aggregata,6,
7/25/19,Pfeiler,Control,C2,5,Linum lewisii,1,
7/25/19,Pfeiler,Control,C2,5,Ligusticum porteri,1,
7/25/19,Pfeiler,Control,C2,5,Potentilla pulcherrima,4,
7/25/19,Pfeiler,Control,C2,4,Castilleja sulphurea,10,
7/25/19,Pfeiler,Control,C2,4,Ligusticum porteri,5,
7/25/19,Pfeiler,Control,C2,4,Lathyrus leucanthus,4,
7/25/19,Pfeiler,Control,C2,4,Androsace septentrionalis,1,
7/25/19,Pfeiler,Control,C2,4,Boechera stricta,2,
7/25/19,Pfeiler,Control,C2,4,Ipomopsis aggregata,1,
7/25/19,Pfeiler,Control,C2,4,Potentilla pulcherrima,2,
7/25/19,Pfeiler,Control,C2,3,Castilleja sulphurea,7,
7/25/19,Pfeiler,Control,C2,3,Senecio crassulus,6,
7/25/19,Pfeiler,Control,C2,3,Ligusticum porteri,2,
7/25/19,Pfeiler,Control,C2,3,Potentilla pulcherrima,3,
7/25/19,Pfeiler,Control,C2,3,Linum lewisii,2,
7/25/19,Pfeiler,Control,C2,2,Linum lewisii,20,
7/25/19,Pfeiler,Control,C2,2,Ligusticum porteri,11,
7/25/19,Pfeiler,Control,C2,2,Potentilla pulcherrima,5,
7/25/19,Pfeiler,Control,C2,2,Senecio crassulus,3,
7/25/19,Pfeiler,Control,C2,2,Thalictrum fendleri,6,
7/25/19,Pfeiler,Control,C2,1,Linum lewisii,14,
7/25/19,Pfeiler,Control,C2,1,Helianthella quinquenervis,2,
7/25/19,Pfeiler,Control,C2,1,Ligusticum porteri,8,
7/25/19,Pfeiler,Control,C2,1,Potentilla pulcherrima,24,
7/25/19,Pfeiler,Control,C2,1,Delphinium nuttallianum,3,
7/25/19,Pfeiler,Control,C2,1,Lathyrus leucanthus,1,
7/25/19,Pfeiler,Control,C2,1,Senecio crassulus,2,
7/25/19,Pfeiler,Control,C3,1,Ligusticum porteri,14,
7/25/19,Pfeiler,Control,C3,1,Potentilla pulcherrima,17,
7/25/19,Pfeiler,Control,C3,1,Senecio crassulus,2,
7/25/19,Pfeiler,Control,C3,1,Thalictrum fendleri,2,
7/25/19,Pfeiler,Control,C3,2,Ligusticum porteri,18,
7/25/19,Pfeiler,Control,C3,2,Potentilla pulcherrima,6,
7/25/19,Pfeiler,Control,C3,2,Delphinium barbeyi,12,
7/25/19,Pfeiler,Control,C3,2,Castilleja sulphurea,1,
7/25/19,Pfeiler,Control,C3,3,Potentilla pulcherrima,6,
7/25/19,Pfeiler,Control,C3,3,Senecio crassulus,4,
7/25/19,Pfeiler,Control,C3,3,Linum lewisii,1,
7/25/19,Pfeiler,Control,C3,3,Ligusticum porteri,1,
7/25/19,Pfeiler,Control,C3,4,Linum lewisii,10,
7/25/19,Pfeiler,Control,C3,4,Senecio crassulus,5,
7/25/19,Pfeiler,Control,C3,4,Lathyrus leucanthus,7,
7/25/19,Pfeiler,Control,C3,4,Potentilla pulcherrima,12,
7/25/19,Pfeiler,Control,C3,5,Linum lewisii,32,
7/25/19,Pfeiler,Control,C3,5,Senecio crassulus,18,
7/25/19,Pfeiler,Control,C3,5,Vicia americana,2,
7/25/19,Pfeiler,Control,C3,5,Ligusticum porteri,1,
7/25/19,Pfeiler,Manipulated,M1,1,Ligusticum porteri,12,
7/25/19,Pfeiler,Manipulated,M1,1,Potentilla pulcherrima,25,
7/25/19,Pfeiler,Manipulated,M1,1,Senecio crassulus,1,
7/25/19,Pfeiler,Manipulated,M1,1,Helianthella quinquenervis,1,
7/25/19,Pfeiler,Manipulated,M1,1,Castilleja sulphurea,11,
7/25/19,Pfeiler,Manipulated,M1,2,Ligusticum porteri,12,
7/25/19,Pfeiler,Manipulated,M1,2,Senecio crassulus,8,
7/25/19,Pfeiler,Manipulated,M1,2,Potentilla pulcherrima,4,
7/25/19,Pfeiler,Manipulated,M1,2,Castilleja sulphurea,4,
7/25/19,Pfeiler,Manipulated,M1,3,Helianthella quinquenervis,4,
7/25/19,Pfeiler,Manipulated,M1,3,Senecio crassulus,7,
7/25/19,Pfeiler,Manipulated,M1,3,Potentilla pulcherrima,4,
7/25/19,Pfeiler,Manipulated,M1,4,Potentilla pulcherrima,27,
7/25/19,Pfeiler,Manipulated,M1,4,Helianthella quinquenervis,3,
7/25/19,Pfeiler,Manipulated,M1,4,Ligusticum porteri,8,
7/25/19,Pfeiler,Manipulated,M1,4,Delphinium nuttallianum,1,
7/25/19,Pfeiler,Manipulated,M1,5,Ligusticum porteri,9,
7/25/19,Pfeiler,Manipulated,M1,5,Potentilla pulcherrima,15,
7/25/19,Pfeiler,Manipulated,M1,5,Ipomopsis aggregata,7,
7/25/19,Pfeiler,Manipulated,M1,5,Senecio crassulus,4,
7/25/19,Pfeiler,Manipulated,M2,5,Ligusticum porteri,11,
7/25/19,Pfeiler,Manipulated,M2,5,Helianthella quinquenervis,3,
7/25/19,Pfeiler,Manipulated,M2,5,Potentilla pulcherrima,10,
7/25/19,Pfeiler,Manipulated,M2,4,Senecio crassulus,2,
7/25/19,Pfeiler,Manipulated,M2,4,Ligusticum porteri,19,
7/25/19,Pfeiler,Manipulated,M2,4,Helianthella quinquenervis,8,
7/25/19,Pfeiler,Manipulated,M2,4,Potentilla pulcherrima,5,
7/25/19,Pfeiler,Manipulated,M2,3,Castilleja sulphurea,57,
7/25/19,Pfeiler,Manipulated,M2,3,Potentilla pulcherrima,7,
7/25/19,Pfeiler,Manipulated,M2,3,Helianthella quinquenervis,1,
7/25/19,Pfeiler,Manipulated,M2,3,Senecio crassulus,3,
7/25/19,Pfeiler,Manipulated,M2,2,Ligusticum porteri,17,
7/25/19,Pfeiler,Manipulated,M2,2,Castilleja sulphurea,46,
7/25/19,Pfeiler,Manipulated,M2,2,Senecio crassulus,4,
7/25/19,Pfeiler,Manipulated,M2,2,Potentilla pulcherrima,13,
7/25/19,Pfeiler,Manipulated,M2,1,Ligusticum porteri,6,
7/25/19,Pfeiler,Manipulated,M2,1,Helianthella quinquenervis,7,
7/25/19,Pfeiler,Manipulated,M2,1,Potentilla pulcherrima,31,
7/25/19,Pfeiler,Manipulated,M2,1,Senecio crassulus,8,
7/25/19,Pfeiler,Manipulated,M1,1,Ligusticum porteri,27,
7/25/19,Pfeiler,Manipulated,M1,1,Helianthella quinquenervis,6,
7/25/19,Pfeiler,Manipulated,M1,1,Potentilla pulcherrima,2,
7/25/19,Pfeiler,Manipulated,M1,1,Senecio crassulus,8,
7/25/19,Pfeiler,Manipulated,M1,2,Ligusticum porteri,10,
7/25/19,Pfeiler,Manipulated,M1,2,Helianthella quinquenervis,1,
7/25/19,Pfeiler,Manipulated,M1,3,Ligusticum porteri,2,
7/25/19,Pfeiler,Manipulated,M1,3,Helianthella quinquenervis,2,
7/25/19,Pfeiler,Manipulated,M1,3,Castilleja sulphurea,4,
7/25/19,Pfeiler,Manipulated,M1,3,Potentilla pulcherrima,20,
7/25/19,Pfeiler,Manipulated,M1,3,Senecio crassulus,3,
7/25/19,Pfeiler,Manipulated,M1,4,Ligusticum porteri,7,
7/25/19,Pfeiler,Manipulated,M1,4,Potentilla pulcherrima,13,
7/25/19,Pfeiler,Manipulated,M1,5,Ligusticum porteri,5,
7/25/19,Pfeiler,Manipulated,M1,5,Potentilla pulcherrima,25,
7/25/19,Pfeiler,Kaysee,K1,1,Ligusticum porteri,2,
7/25/19,Pfeiler,Kaysee,K1,1,Castilleja sulphurea,6,
7/25/19,Pfeiler,Kaysee,K1,1,Linum lewisii,4,
7/25/19,Pfeiler,Kaysee,K1,1,Delphinium nuttallianum,7,
7/25/19,Pfeiler,Kaysee,K1,1,Potentilla pulcherrima,1,
7/25/19,Pfeiler,Kaysee,K1,1,Androsace septentrionalis,2,
7/25/19,Pfeiler,Kaysee,K1,1,Senecio crassulus,5,
7/25/19,Pfeiler,Kaysee,K1,2,Linum lewisii,7,
7/25/19,Pfeiler,Kaysee,K1,2,Pseudocymopterus montanus,4,
7/25/19,Pfeiler,Kaysee,K1,2,Delphinium nuttallianum,4,
7/25/19,Pfeiler,Kaysee,K1,2,Senecio crassulus,2,
7/25/19,Pfeiler,Kaysee,K1,2,Castilleja sulphurea,1,
7/25/19,Pfeiler,Kaysee,K1,2,Androsace septentrionalis,3,
7/25/19,Pfeiler,Kaysee,K1,3,Ligusticum porteri,2,
7/25/19,Pfeiler,Kaysee,K1,3,Pseudocymopterus montanus,2,
7/25/19,Pfeiler,Kaysee,K1,3,Delphinium nuttallianum,4,
7/25/19,Pfeiler,Kaysee,K1,3,Androsace septentrionalis,2,
7/25/19,Pfeiler,Kaysee,K1,3,Senecio crassulus,1,
7/25/19,Pfeiler,Kaysee,K1,4,Ligusticum porteri,6,
7/25/19,Pfeiler,Kaysee,K1,4,Delphinium nuttallianum,4,
7/25/19,Pfeiler,Kaysee,K1,4,Linum lewisii,2,
7/25/19,Pfeiler,Kaysee,K1,4,Senecio crassulus,4,
7/25/19,Pfeiler,Kaysee,K1,4,Castilleja sulphurea,1,
7/25/19,Pfeiler,Kaysee,K1,5,Ligusticum porteri,2,
7/25/19,Pfeiler,Kaysee,K1,5,Ipomopsis aggregata,3,
7/25/19,Pfeiler,Kaysee,K1,5,Potentilla pulcherrima,5,
7/25/19,Pfeiler,Kaysee,K1,5,Lathyrus leucanthus,8,
7/25/19,Pfeiler,Kaysee,K1,5,Linum lewisii,4,
7/25/19,Pfeiler,Kaysee,K1,5,Delphinium nuttallianum,3,
7/25/19,Pfeiler,Kaysee,K2,5,Linum lewisii,9,
7/25/19,Pfeiler,Kaysee,K2,5,Potentilla pulcherrima,3,
7/25/19,Pfeiler,Kaysee,K2,5,Ligusticum porteri,9,
7/25/19,Pfeiler,Kaysee,K2,5,Senecio crassulus,6,
7/25/19,Pfeiler,Kaysee,K2,5,Lathyrus leucanthus,18,
7/25/19,Pfeiler,Kaysee,K2,5,Delphinium nuttallianum,14,
7/25/19,Pfeiler,Kaysee,K2,4,Linum lewisii,9,
7/25/19,Pfeiler,Kaysee,K2,4,Ligusticum porteri,7,
7/25/19,Pfeiler,Kaysee,K2,4,Senecio crassulus,12,
7/25/19,Pfeiler,Kaysee,K2,4,Lathyrus leucanthus,35,
7/25/19,Pfeiler,Kaysee,K2,4,Potentilla pulcherrima,5,
7/25/19,Pfeiler,Kaysee,K2,3,Ligusticum porteri,3,
7/25/19,Pfeiler,Kaysee,K2,3,Potentilla pulcherrima,4,
7/25/19,Pfeiler,Kaysee,K2,3,Linum lewisii,3,
7/25/19,Pfeiler,Kaysee,K2,3,,2,Lupine small
7/25/19,Pfeiler,Kaysee,K2,3,Delphinium nuttallianum,2,
7/25/19,Pfeiler,Kaysee,K2,3,Castilleja sulphurea,1,
7/25/19,Pfeiler,Kaysee,K2,2,Potentilla pulcherrima,9,
7/25/19,Pfeiler,Kaysee,K2,2,Pseudocymopterus montanus,4,
7/25/19,Pfeiler,Kaysee,K2,2,Lathyrus leucanthus,5,
7/25/19,Pfeiler,Kaysee,K2,2,Delphinium nuttallianum,1,
7/25/19,Pfeiler,Kaysee,K2,1,Linum lewisii,8,
7/25/19,Pfeiler,Kaysee,K2,1,Pseudocymopterus montanus,2,
7/25/19,Pfeiler,Kaysee,K2,1,Potentilla pulcherrima,4,
7/25/19,Pfeiler,Kaysee,K2,1,Lathyrus leucanthus,1,
7/25/19,Pfeiler,Kaysee,K2,1,,3,Lupine small
7/25/19,Pfeiler,Kaysee,K3,1,Pseudocymopterus montanus,9,on the datasheet this is listed as K1 but theres already a K1
7/25/19,Pfeiler,Kaysee,K3,1,Senecio crassulus,3,
7/25/19,Pfeiler,Kaysee,K3,1,Delphinium nuttallianum,4,
7/25/19,Pfeiler,Kaysee,K3,1,Potentilla pulcherrima,2,
7/25/19,Pfeiler,Kaysee,K3,1,Collomia linearis,2,
7/25/19,Pfeiler,Kaysee,K3,1,Androsace septentrionalis,1,
7/25/19,Pfeiler,Kaysee,K3,2,Senecio crassulus,4,
7/25/19,Pfeiler,Kaysee,K3,2,Pseudocymopterus montanus,8,
7/25/19,Pfeiler,Kaysee,K3,2,Delphinium nuttallianum,3,
7/25/19,Pfeiler,Kaysee,K3,2,Potentilla pulcherrima,5,
7/25/19,Pfeiler,Kaysee,K3,2,Androsace septentrionalis,2,
7/25/19,Pfeiler,Kaysee,K3,3,Ligusticum porteri,5,
7/25/19,Pfeiler,Kaysee,K3,3,Linum lewisii,15,
7/25/19,Pfeiler,Kaysee,K3,3,Potentilla pulcherrima,6,
7/25/19,Pfeiler,Kaysee,K3,3,Senecio crassulus,3,
7/25/19,Pfeiler,Kaysee,K3,3,Lathyrus leucanthus,7,
7/25/19,Pfeiler,Kaysee,K3,4,Ligusticum porteri,2,
7/25/19,Pfeiler,Kaysee,K3,4,Linum lewisii,7,
7/25/19,Pfeiler,Kaysee,K3,4,Senecio crassulus,2,
7/25/19,Pfeiler,Kaysee,K3,4,Delphinium nuttallianum,13,
7/25/19,Pfeiler,Kaysee,K3,4,Potentilla pulcherrima,6,
7/25/19,Pfeiler,Kaysee,K3,4,Lathyrus leucanthus,8,
7/25/19,Pfeiler,Kaysee,K3,5,Ligusticum porteri,7,
7/25/19,Pfeiler,Kaysee,K3,5,Linum lewisii,3,
7/25/19,Pfeiler,Kaysee,K3,5,Delphinium nuttallianum,26,
7/25/19,Pfeiler,Kaysee,K3,5,Potentilla pulcherrima,1,
7/25/19,Pfeiler,Kaysee,K3,5,Senecio crassulus,2,
7/25/19,Pfeiler,Kaysee,K3,5,Lathyrus leucanthus,26,
7/29/19,403 Bench,Manipulated,M1,1,Helianthella quinquenervis,5,
7/29/19,403 Bench,Manipulated,M1,1,Polygonum douglasii,1,Ben's phone (pic) not a grass
7/29/19,403 Bench,Manipulated,M1,2,Helianthella quinquenervis,10,
7/29/19,403 Bench,Manipulated,M1,2,Lathyrus leucanthus,1,
7/29/19,403 Bench,Manipulated,M1,3,Helianthella quinquenervis,7,
7/29/19,403 Bench,Manipulated,M1,3,Vicia americana,1,
7/29/19,403 Bench,Manipulated,M1,3,Ligusticum porteri,3,
7/29/19,403 Bench,Manipulated,M1,4,Helianthella quinquenervis,11,
7/29/19,403 Bench,Manipulated,M1,5,Ligusticum porteri,6,
7/29/19,403 Bench,Manipulated,M1,5,Helianthella quinquenervis,3,
7/29/19,403 Bench,Manipulated,M1,5,Thalictrum fendleri,1,
7/29/19,403 Bench,Manipulated,M2,5,Helianthella quinquenervis,13,
7/29/19,403 Bench,Manipulated,M2,5,Ligusticum porteri,3,
7/29/19,403 Bench,Manipulated,M2,4,Lathyrus leucanthus,7,
7/29/19,403 Bench,Manipulated,M2,4,Helianthella quinquenervis,14,
7/29/19,403 Bench,Manipulated,M2,4,Delphinium barbeyi,3,1 stalk
7/29/19,403 Bench,Manipulated,M2,4,Thalictrum fendleri,1,
7/29/19,403 Bench,Manipulated,M2,3,Ligusticum porteri,6,
7/29/19,403 Bench,Manipulated,M2,3,Helianthella quinquenervis,4,
7/29/19,403 Bench,Manipulated,M2,3,Senecio crassulus,2,
7/29/19,403 Bench,Manipulated,M2,3,Thalictrum fendleri,1,
7/29/19,403 Bench,Manipulated,M2,2,Ligusticum porteri,19,
7/29/19,403 Bench,Manipulated,M2,2,Lathyrus leucanthus,2,
7/29/19,403 Bench,Manipulated,M2,2,Helianthella quinquenervis,7,
7/29/19,403 Bench,Manipulated,M2,1,Delphinium barbeyi,19,2 stalks
7/29/19,403 Bench,Manipulated,M2,1,Helianthella quinquenervis,10,
7/29/19,403 Bench,Manipulated,M2,1,Ligusticum porteri,6,
7/29/19,403 Bench,Manipulated,M2,1,Lathyrus leucanthus,2,
7/29/19,403 Bench,Manipulated,M3,1,Helianthella quinquenervis,11,
7/29/19,403 Bench,Manipulated,M3,1,Senecio crassulus,3,
7/29/19,403 Bench,Manipulated,M3,2,Senecio crassulus,5,
7/29/19,403 Bench,Manipulated,M3,2,Ligusticum porteri,10,
7/29/19,403 Bench,Manipulated,M3,2,Helianthella quinquenervis,6,
7/29/19,403 Bench,Manipulated,M3,2,Lathyrus leucanthus,1,
7/29/19,403 Bench,Manipulated,M3,3,Helianthella quinquenervis,11,
7/29/19,403 Bench,Manipulated,M3,3,Ligusticum porteri,3,
7/29/19,403 Bench,Manipulated,M3,3,Potentilla pulcherrima,1,
7/29/19,403 Bench,Manipulated,M3,4,Helianthella quinquenervis,24,
7/29/19,403 Bench,Manipulated,M3,4,Potentilla pulcherrima,1,
7/29/19,403 Bench,Manipulated,M3,4,Ligusticum porteri,4,
7/29/19,403 Bench,Manipulated,M3,4,Lathyrus leucanthus,5,
7/29/19,403 Bench,Manipulated,M3,4,Senecio crassulus,1,
7/29/19,403 Bench,Manipulated,M3,5,Helianthella quinquenervis,12,
7/29/19,403 Bench,Manipulated,M3,5,Ligusticum porteri,3,
7/29/19,403 Bench,Manipulated,M3,5,Lathyrus leucanthus,1,
7/29/19,403 Bench,Kaysee,K3,5,Helianthella quinquenervis,3,
7/29/19,403 Bench,Kaysee,K3,5,Ligusticum porteri,2,
7/29/19,403 Bench,Kaysee,K3,4,Helianthella quinquenervis,8,
7/29/19,403 Bench,Kaysee,K3,4,Ligusticum porteri,5,
7/29/19,403 Bench,Kaysee,K3,4,Delphinium barbeyi,13,4 stalks
7/29/19,403 Bench,Kaysee,K3,4,Senecio crassulus,6,
7/29/19,403 Bench,Kaysee,K3,4,Lathyrus leucanthus,5,
7/29/19,403 Bench,Kaysee,K3,3,Delphinium barbeyi,24,3 stalks
7/29/19,403 Bench,Kaysee,K3,3,Helianthella quinquenervis,4,
7/29/19,403 Bench,Kaysee,K3,3,Ligusticum porteri,5,
7/29/19,403 Bench,Kaysee,K3,2,Ligusticum porteri,4,
7/29/19,403 Bench,Kaysee,K3,2,Helianthella quinquenervis,10,
7/29/19,403 Bench,Kaysee,K3,2,Thalictrum fendleri,2,
7/29/19,403 Bench,Kaysee,K3,2,Delphinium barbeyi,39,4 stalks
7/29/19,403 Bench,Kaysee,K3,1,Helianthella quinquenervis,3,
7/29/19,403 Bench,Kaysee,K3,1,Ligusticum porteri,4,
7/29/19,403 Bench,Kaysee,K3,1,Vicia americana,4,
7/29/19,403 Bench,Kaysee,K3,1,Thalictrum fendleri,2,
7/29/19,403 Bench,Kaysee,K2,1,Ligusticum porteri,8,
7/29/19,403 Bench,Kaysee,K2,1,Helianthella quinquenervis,3,
7/29/19,403 Bench,Kaysee,K2,1,Thalictrum fendleri,4,
7/29/19,403 Bench,Kaysee,K2,1,Delphinium barbeyi,5,
7/29/19,403 Bench,Kaysee,K2,1,Lathyrus leucanthus,4,
7/29/19,403 Bench,Kaysee,K2,2,Ligusticum porteri,11,
7/29/19,403 Bench,Kaysee,K2,2,Helianthella quinquenervis,9,
7/29/19,403 Bench,Kaysee,K2,2,Thalictrum fendleri,2,
7/29/19,403 Bench,Kaysee,K2,2,Delphinium barbeyi,24,1 stalk
7/29/19,403 Bench,Kaysee,K2,2,Lathyrus leucanthus,1,
7/29/19,403 Bench,Kaysee,K2,3,Helianthella quinquenervis,5,
7/29/19,403 Bench,Kaysee,K2,3,Ligusticum porteri,4,
7/29/19,403 Bench,Kaysee,K2,3,Thalictrum fendleri,2,
7/29/19,403 Bench,Kaysee,K2,4,Ligusticum porteri,6,
7/29/19,403 Bench,Kaysee,K2,4,Helianthella quinquenervis,6,
7/29/19,403 Bench,Kaysee,K2,4,Delphinium barbeyi,3,
7/29/19,403 Bench,Kaysee,K2,4,Thalictrum fendleri,4,
7/29/19,403 Bench,Kaysee,K2,5,Helianthella quinquenervis,7,
7/29/19,403 Bench,Kaysee,K2,5,Delphinium barbeyi,6,2 stalks
7/29/19,403 Bench,Kaysee,K2,5,Lathyrus leucanthus,2,
7/29/19,403 Bench,Kaysee,K1,5,Helianthella quinquenervis,9,
7/29/19,403 Bench,Kaysee,K1,5,Thalictrum fendleri,1,
7/29/19,403 Bench,Kaysee,K1,4,Senecio crassulus,12,
7/29/19,403 Bench,Kaysee,K1,4,Helianthella quinquenervis,4,
7/29/19,403 Bench,Kaysee,K1,4,Lathyrus leucanthus,2,
7/29/19,403 Bench,Kaysee,K1,3,Helianthella quinquenervis,11,
7/29/19,403 Bench,Kaysee,K1,3,Ligusticum porteri,4,
7/29/19,403 Bench,Kaysee,K1,2,Helianthella quinquenervis,21,
7/29/19,403 Bench,Kaysee,K1,2,Delphinium barbeyi,2,2 stalks
7/29/19,403 Bench,Kaysee,K1,2,Thalictrum fendleri,4,
7/29/19,403 Bench,Kaysee,K1,1,Lathyrus leucanthus,7,
7/29/19,403 Bench,Kaysee,K1,1,Helianthella quinquenervis,12,
7/29/19,403 Bench,Kaysee,K1,1,Thalictrum fendleri,3,
7/29/19,403 Bench,Kaysee,K1,1,Ligusticum porteri,1,
7/29/19,403 Bench,Control,C1,1,Helianthella quinquenervis,6,
7/29/19,403 Bench,Control,C1,1,Lathyrus leucanthus,3,
7/29/19,403 Bench,Control,C1,2,Helianthella quinquenervis,6,
7/29/19,403 Bench,Control,C1,2,Ligusticum porteri,8,
7/29/19,403 Bench,Control,C1,2,Lathyrus leucanthus,2,
7/29/19,403 Bench,Control,C1,3,Helianthella quinquenervis,1,
7/29/19,403 Bench,Control,C1,3,Ligusticum porteri,7,
7/29/19,403 Bench,Control,C1,3,Lathyrus leucanthus,4,
7/29/19,403 Bench,Control,C1,4,Senecio crassulus,7,
7/29/19,403 Bench,Control,C1,4,Helianthella quinquenervis,4,
7/29/19,403 Bench,Control,C1,4,Ligusticum porteri,12,
7/29/19,403 Bench,Control,C1,4,Vicia americana,6,
7/29/19,403 Bench,Control,C1,4,Thalictrum fendleri,2,
7/29/19,403 Bench,Control,C1,5,Helianthella quinquenervis,5,
7/29/19,403 Bench,Control,C1,5,Ligusticum porteri,10,
7/29/19,403 Bench,Control,C1,5,Thalictrum fendleri,3,
7/29/19,403 Bench,Control,C2,5,Helianthella quinquenervis,10,
7/29/19,403 Bench,Control,C2,5,Ligusticum porteri,1,
7/29/19,403 Bench,Control,C2,5,Thalictrum fendleri,1,
7/29/19,403 Bench,Control,C2,5,Lathyrus leucanthus,9,
7/29/19,403 Bench,Control,C2,4,Senecio crassulus,7,
7/29/19,403 Bench,Control,C2,4,Ligusticum porteri,3,
7/29/19,403 Bench,Control,C2,4,Thalictrum fendleri,3,
7/29/19,403 Bench,Control,C2,4,Helianthella quinquenervis,1,
7/29/19,403 Bench,Control,C2,3,Helianthella quinquenervis,2,
7/29/19,403 Bench,Control,C2,3,Ligusticum porteri,5,
7/29/19,403 Bench,Control,C2,3,Potentilla pulcherrima,9,
7/29/19,403 Bench,Control,C2,3,Lathyrus leucanthus,3,
7/29/19,403 Bench,Control,C2,2,Vicia americana,7,
7/29/19,403 Bench,Control,C2,2,Helianthella quinquenervis,10,
7/29/19,403 Bench,Control,C2,2,Ligusticum porteri,37,
7/29/19,403 Bench,Control,C2,2,Lathyrus leucanthus,1,
7/29/19,403 Bench,Control,C2,1,Helianthella quinquenervis,7,
7/29/19,403 Bench,Control,C2,1,Ligusticum porteri,15,
7/29/19,403 Bench,Control,C3,1,Ligusticum porteri,8,
7/29/19,403 Bench,Control,C3,1,Vicia americana,1,
7/29/19,403 Bench,Control,C3,1,Helianthella quinquenervis,3,
7/29/19,403 Bench,Control,C3,1,Lathyrus leucanthus,3,
7/29/19,403 Bench,Control,C3,2,Senecio crassulus,13,
7/29/19,403 Bench,Control,C3,2,Helianthella quinquenervis,6,
7/29/19,403 Bench,Control,C3,2,Linum lewisii,4,
7/29/19,403 Bench,Control,C3,2,Ligusticum porteri,8,
7/29/19,403 Bench,Control,C3,2,Lathyrus leucanthus,1,
7/29/19,403 Bench,Control,C3,3,Helianthella quinquenervis,3,
7/29/19,403 Bench,Control,C3,3,Ligusticum porteri,11,
7/29/19,403 Bench,Control,C3,4,Lathyrus leucanthus,5,
7/29/19,403 Bench,Control,C3,4,Helianthella quinquenervis,6,
7/29/19,403 Bench,Control,C3,5,Helianthella quinquenervis,6,
7/29/19,403 Bench,Control,C3,5,Ligusticum porteri,8,
7/29/19,403 Bench,Control,C3,5,Delphinium barbeyi,17,4 stalks
7/29/19,Stupid Falls,Manipulated,M1,1,Delphinium barbeyi,169,
7/29/19,Stupid Falls,Manipulated,M1,1,Potentilla pulcherrima,116,
7/29/19,Stupid Falls,Manipulated,M1,1,Ligusticum porteri,10,
7/29/19,Stupid Falls,Manipulated,M1,1,Tragopogon dubius,1,
7/29/19,Stupid Falls,Manipulated,M1,1,Achillea millefolium,4,
7/29/19,Stupid Falls,Manipulated,M1,2,Potentilla pulcherrima,39,
7/29/19,Stupid Falls,Manipulated,M1,2,Achillea millefolium,4,
7/29/19,Stupid Falls,Manipulated,M1,2,Delphinium barbeyi,4,
7/29/19,Stupid Falls,Manipulated,M1,2,Ligusticum porteri,4,
7/29/19,Stupid Falls,Manipulated,M1,2,Solidago multiradiata,3,Firework daisy 
7/29/19,Stupid Falls,Manipulated,M1,3,Potentilla pulcherrima,86,
7/29/19,Stupid Falls,Manipulated,M1,3,Helianthella quinquenervis,1,
7/29/19,Stupid Falls,Manipulated,M1,3,Lupinus argenteus,23,
7/29/19,Stupid Falls,Manipulated,M1,3,Achillea millefolium,1,
7/29/19,Stupid Falls,Manipulated,M1,3,Solidago multiradiata,1,fire
7/29/19,Stupid Falls,Manipulated,M1,3,Ligusticum porteri,3,
7/29/19,Stupid Falls,Manipulated,M1,4,Potentilla pulcherrima,87,
7/29/19,Stupid Falls,Manipulated,M1,4,Lupinus argenteus,41,
7/29/19,Stupid Falls,Manipulated,M1,4,Achillea millefolium,1,
7/29/19,Stupid Falls,Manipulated,M1,4,Tragopogon dubius,1,
7/29/19,Stupid Falls,Manipulated,M1,5,Lupinus argenteus,17,
7/29/19,Stupid Falls,Manipulated,M1,5,Potentilla pulcherrima,95,
7/29/19,Stupid Falls,Manipulated,M1,5,Achillea millefolium,5,
7/29/19,Stupid Falls,Manipulated,M1,5,Tragopogon dubius,1,
7/29/19,Stupid Falls,Manipulated,M1,5,Helianthella quinquenervis,1,
7/29/19,Stupid Falls,Manipulated,M2,5,Lupinus argenteus,8,
7/29/19,Stupid Falls,Manipulated,M2,5,Potentilla pulcherrima,73,
7/29/19,Stupid Falls,Manipulated,M2,5,Achillea millefolium,3,
7/29/19,Stupid Falls,Manipulated,M2,5,Helianthella quinquenervis,1,
7/29/19,Stupid Falls,Manipulated,M2,5,Solidago multiradiata,1,
7/29/19,Stupid Falls,Manipulated,M2,5,Ligusticum porteri,15,
7/29/19,Stupid Falls,Manipulated,M2,4,Delphinium barbeyi,82,
7/29/19,Stupid Falls,Manipulated,M2,4,Lupinus argenteus,21,
7/29/19,Stupid Falls,Manipulated,M2,4,Potentilla pulcherrima,25,
7/29/19,Stupid Falls,Manipulated,M2,4,Trifolium  hybridum,1,
7/29/19,Stupid Falls,Manipulated,M2,4,Solidago multiradiata,4,
